249,-150.001
250,-150.001
251,150.002
252,150.002
253,150.002
254,150.002
255,150.002
256,150.002
257,-150.001
258,-150.001
259,-150.001
260,150.002
261,150.002
262,150.004
263,150.002
264,150.002
265,150.002
266,-0.000194617
267,150.002
268,-0.000118543
269,-150.001
270,-150.001
271,-150.001
272,-150.001
273,-150.001
274,-150.001
275,-150.001
276,150.002
277,150.002
278,150.002
279,-150.001
280,-150.001
281,-150.001
282,150.002
283,150.002
284,150.002
285,-150.001
286,-150.001
287,-150.001
288,150.002
289,150.002
290,150.002
291,-150.001
292,-150.001
293,-150.001
294,150.002
295,150.002
296,150.002
297,-150.001
298,-150.001
299,-150.001
300,150.002
301,150.002
302,150.002
303,150.004
304,-150.001
305,-150.001
306,-150.002
307,150.002
308,150.002
309,150.002
310,-150.001
311,-150.001
312,150.009
313,-149.996
314,150.002
315,150.002
316,-149.994
317,150.002
318,150.002
319,-150.001
320,150.003
321,-150.001
322,-150.001
323,-149.995
324,-150.001
325,-150.001
326,-150.001
327,150.002
328,150.002
329,150.002
330,0.000360096
331,-150.001
332,0.000288447
333,150.002
334,-150
335,150.002
336,150.004
337,150.004
338,-150.002
339,-150.002
340,-150.002
341,-150.001
342,-149.999
343,-149.999
344,150.002
345,150.002
346,150.002
347,-150.002
348,-150.002
349,-150.002
350,-150.001
351,150.002
352,150.002
353,150.002
354,-150.002
355,-150.002
356,-150.002
357,-150.001
358,-150.002
359,-0.000305256
360,150.002
361,150.001
362,-0.00240525
363,150.002
364,150.001
365,-0.00493869
366,150.002
367,-0.00343134
368,150.002
369,-0.00476163
370,0.00806994
371,-0.00330831
372,-0.00210566
373,0.00356864
374,-0.00146298
375,-0.000763253
376,150.002
377,-0.000568067
378,150.002
379,150.002
380,150.002
381,-0.000801697
382,150.002
383,150.001
384,150.002
385,150.001
386,0.002693
387,150.001
388,150.001
389,150.002
390,150.001
391,150.001
392,150.002
393,150.001
394,150.001
395,150.002
396,150.001
397,150.001
398,150.002
399,150.001
400,150.002
401,150.001
402,150.002
403,150.001
404,150.001
405,0.000239322
406,-0.000104192
407,150.001
408,150.002
409,150.001
410,-0.000345738
411,150.002
412,150.001
413,150.001
414,150.002
415,150.001
416,-2.3049e-05
417,4.17783e-05
418,-1.97403e-05
419,-0.00267208
420,0.00466089
421,-0.00198881
422,-0.0027098
423,150.003
424,-0.00201688
425,150.002
426,150.001
427,150.002
428,150.001
429,150.001
430,150.002
431,150.001
432,-2.32204e-05
433,150.002
434,-1.79594e-05
435,150.002
436,0.0639321
437,-0.0378737
438,-0.0260583
439,150.002
440,150.001
441,150.001
442,-3.56312e-06
443,-5.48379e-07
444,-3.01474e-06
445,4.65854e-06
446,4.12007e-06
447,0
448,-150.002
449,-150.002
450,-150.002
451,-0.00433075
452,150.001
453,150.001
454,-0.0341236
455,149.999
456,149.999
457,-0.0700659
458,149.993
459,-0.0604865
460,150.001
461,-0.0675538
462,-0.0632161
463,-0.0583179
464,-0.0298732
465,-0.027955
466,-0.0257889
467,-0.012863
468,149.996
469,-0.00937622
470,149.999
471,150.001
472,150.001
473,-0.0121755
474,150.001
475,149.997
476,150.001
477,149.994
478,-0.020513
479,149.992
480,150
481,149.999
482,150.001
483,149.999
484,149.996
485,150
486,150
487,150.001
488,150.001
489,150.001
490,150.001
491,150.001
492,150.001
493,150.001
494,150.001
495,150.001
496,150.001
497,-0.00179794
498,-0.0016792
499,-57.8413
500,-30.9789
501,-33.9303
502,-0.00536262
503,150.001
504,150.001
505,-1944.66
506,-1251.54
507,-1755.42
508,-0.000352488
509,-0.000302091
510,-0.000282005
511,-0.0405812
512,-0.0355026
513,-0.0328259
514,-0.0411542
515,149.976
516,-0.0332894
517,149.994
518,149.999
519,150
520,150
521,150.001
522,150.001
523,150.001
524,-0.000360096
525,150.001
526,-0.000288447
527,150
528,-0.0369112
529,-0.378675
530,-0.404908
531,150.001
532,149.999
533,149.999
534,-1.09761e-05
535,-1.9472e-05
536,-1.17974e-05
537,-1.37095e-05
538,-1.23457e-05
539,-1.91991e-05
540,4.04891e-08
541,4.04891e-08
542,4.04891e-08
543,-0.592623
544,-0.498658
545,-0.657066
546,-0.993268
547,-0.820443
548,-1.09126
549,-8.67423
550,-6.66714
551,-9.24473
552,-6.71096
553,-18.0241
554,-13.3859
555,-19.3552
556,-25.7891
557,-18.8913
558,-27.8173
559,-26.0745
560,-19.1577
561,-28.2314
562,-26.3667
563,-33.971
564,-34.9624
565,-28.1555
566,-22.335
567,-32.138
568,-22.3975
569,-28.3262
570,-22.5719
571,-32.4686
572,-32.482
573,-28.4541
574,-40.6693
575,-40.0621
576,-39.4797
577,-56.1414
578,-40.9037
579,-41.1788
580,-58.6181
581,-41.0663
582,-41.4324
583,-58.8704
584,-41.4928
585,-41.0772
586,-41.4436
587,-58.8753
588,-40.9142
589,-41.1998
590,-58.6388
591,-40.9602
592,-41.3028
593,-58.7382
594,-40.8624
595,-41.3078
596,-58.6637
597,-40.8484
598,-41.2984
599,-58.6504
600,-25.9722
601,-19.0725
602,-28.1124
603,-40.0769
604,-39.3734
605,-55.904
606,-32.5858
607,-28.6031
608,-40.8725
609,-28.6541
610,-40.4565
611,-40.2685
612,-57.2884
613,-40.991
614,-41.3148
615,-58.8239
616,-41.0667
617,-41.4386
618,-58.8688
619,-40.4581
620,-52.4333
621,-53.4867
622,-72.7496
623,-83.0571
624,-87.1297
625,-117.563
626,-25.9689
627,-19.0698
628,-28.1086
629,-40.0603
630,-39.477
631,-56.1377
